Image,TitleHeader,TitleMain,TitleUnknown,TitleAuthors,TitleCollege,TitleDepartment,TitleDate,TitleFooter,AbstractHeader,AbstractAuthors,Abstract,AbstractContent,AbstractCollege,AbstractKeywords,AbstractFooter,Uncategorized
data_533.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,THE EFFECT OF Carica Papaya LINN. LEAF EXTRACT ON THE INDUCED- HYPOCALCEMIC AGED FEMALE SPRAGUE DAWLEY RATS WITH RISK OF OSTEOPOROSIS,,,,Bachelor of Science in Pharmacy,SHEIRA E. ABLONG ALEXANDER D. BAYBAY GERLIE JOY P. FLORESCA MARIA DIZAN A. May 2018,COLLEGE OF ALLIED MEDICAL SCIENCES,,,,,,,,
data_534.jpg,,,,,,,,,,Joy P.  and Research,Abstract,"Age-related bone loss involves gradual and progressive decline of bone mass in every individual that may lead to osteoporosis, a systemic skeletal disease characterized by reduced bone density and micro-architectural deterioration of the bone tissue. This study was designed to explore the effect of methanolic leaf extract of Carica papaya Linn. in increasing the calcium levels of aged female rats induced with hypocalcemia. Sixteen 2-year old female Sprague Dawley rats weighing 130-250 grams were used and divided into four groups after the 2 weeks induction of hypocalcemia using 28mg/kg BW of Methylprednisolone. Negative group included rats induced with hypocalcemia, untreated, received Normal Saline Solution daily. Positive group, rats induced with hypocalcemia administered daily with 27mg/kg BW Calcium Carbonate. Treatment 1, rats induced with hypocalcemia given daily with 50mg/kg BW papaya extract and treatment 2, rats induced with hypocalcemia administered daily with 200mg/kg BW of papaya extract. The rats were administered with different concentrations of papaya extract and standard drug (Calcium Carbonate) for 3 weeks. The result showed a significant increase in the serum calcium of rats that received treatment 2 with 200mg/kg BW of papaya extract. Thus, it can be concluded that the high concentration of papaya extract has the potential to increase and maintain the blood serum calcium levels to prevent further lowering of calcium levels that may lead to bone loss.",College of Allied Medical Sciences,"Keywords: Osteoporosis, Blood serum calcium, Carica papaya L., Sprague Dawley rats, Calcium Carbonate",,
data_535.jpg,,In Partial Fulfillment Of the Requirements for the Degree Bachelor of Science in Medical Technology,Princess,Kirsten M.  Robles,,,May 2019,COLLEGE OF ALLIED MEDICAL SCIENCES,,,,,,,,
data_536.jpg,,,,,,,,,,Kirsten M.  Robles and Mr.,ABSTRACT,"The antifungal activity of methanolic leaf extract of Terminalia against Microsporum canis and Malassezia furfur was evaluated through agar disc diffusion by measurement of the zone of inhibition. Based on the result, a comparable susceptible activity of the pure methanolic plant extract was shown against the tested fungi as compared with the standard drug griseofulvin. A non-significant p values of the zone of inhibition was obtained between the plant extract and the standard drug. Minimum inhibitory concentration (MIC) and Minimum fungicidal concentration (MFC) were also determined to establish the lowest concentration that could inhibit the growth and kill the organism tested. MIC of the extract against Microsporum canis was identified at 25% concentration while in Malassezia furfur was Out of the extract concentrations only 100% showed fungicidal activity against Microsporum canis, while in Malassezia it was also the pure extract (100%) that completely killed the organism. It is then concluded that Terminalia catappa showed an effective antifungal activity, the same way as the standard drug griseofulvin.",,"Keywords: Methanolic extract, Terminalia catappa, Microsporum canis, Malassezia Zone of Inhibition, Griseofulvin, Minimum Inhibitory Concentration, Minimum Fungicidal concentration. COLLEGE OF ALLIED MEDICAL SCIENCES",,
data_537.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,Cordyline fruticosa (Ti Plant) Leaves’ Anthocyanin Extract for Enhancem ent of Male Drosophila melanogaster (Fruit Fly) the Memory,Jhoyny,Philippe G.  Palmario,,Bachelor of Science in Pharmacy,June 2019,COLLEGE OF ALLIED MEDICAL SCIENCES,,,,,,,,
data_538.jpg,,,,,,,,,,Teresa T.  Researchers and Research,ABSTRACT,"The study aimed to determine the memory enhancement effects of Ti plant leaves’ anthocyanin extracts using male fruit flies as model organism. Anthocyanins were extracted from 10g, 20g, and 30g of dried Ti plant leaves through maceration using acidified ethanol as the solvent. Anthocyanin extracts were subjected into quantitative analysis using reversed-phase HPLC. The three sets of extracts were found to have an anthocyanin concentration of 97.265%, 98.255% and 99.007%, respectively. Aversive Phototaxic Suppression assay and Courtship Conditioning test were performed which determined the memory enhancement of flies by measuring the length of time that it showed avoidance behavior toward the light within 10-second interval having a reinforced memory of an aversive stimulus and the time that it showed courtship behavior to the pre-mated female flies within the 10-minute interval upon exposure to subsequent rejections, respectively, before and after administration of the anthocyanin extracts. The result showed that anthocyanin extract from the plant containing 10g, 20g and 30g sample had posed memory enhancement of 4.8%, 7.35% and 12.98% for APS assay and 49.95%, 56.17% and 56.28% for CC test, respectively. These results signified that C. fruticosa leaves’ anthocyanin extracts posed memory enhancing effects toward the male D. melanogaster.",College of Allied Medical Sciences,"Keywords: Memory Enhancement, Anthocyanins, Cordyline fruticosa (Ti Plant), Drosophila melanogaster (Fruit fly)",,
data_539.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,Optimization of Pterygoplichthys disjunctivus (Janitor Fish) Peptone Extraction as Alternative to Beef Peptone in Mannitol Salt Agar for Selected Microorganisms,,"Amurao, Nicole C.  Bartolome, Bianca L.  Ventura, Adona",,Bachelor of Science in Medical Technology,"Faith G.  Villanueva, Jaezelle D. November 2018",COLLEGE OF ALLIED MEDICAL SCIENCES,,,,,,,,
data_54.jpg,,,,,,,,,,,,"There are various researches and studies that proved the effectiveness of Lime as stabilizing agent. Furthermore, Silica fume is a pozzolan which means that there is no cementitious property, the mixture is water insoluble which it does not dissolve in the presence of water. This chemical reaction creates a compound that is gel like that tends to bind lumps in soil particles. This process tends to improve the condition of soil and shows improvements to the parameters compared with the untreated sample.","COLLEGE OF ENGINEERING, COMPUTER STUDIES AND ARCHITECTURE vi","Keywords: Potential Liquefaction, Chemical stabilization, Sced and Idriss, Lime, Silica Proximity to faults, Hazard Map",,
data_540.jpg,,,,,,,,,,Mary G.  Proponents and Research,ABSTRACT,"Nicole C.  Bianca L. This research aims to determine the effectiveness of optimized peptone extract from Pterygoplichthys disjunctivus (janitor fish) as an alternative source to beef peptone in Mannitol Salt agar as source of growth factor needed by bacteria. The extraction of peptone was adapted and optimized from the published extraction from boso fish to meet the requirements needed to extract peptone from janitor fish flesh and vertebrae. To obtain the objectives of the study, experimental method was employed as the research design since the experimental agar was compared with control agar. The janitor fish gathered from the river of Patio Tirona, Malagasang 2, Imus, Cavite was dried and was later defatted through the process of Soxhlet extraction. It was then subjected to enzymatic hydrolysis which produced peptone as its product. The results were gathered based on the physical characteristics of the potential differential media in contrast with Mannitol Salt Agar (MSA), if the agar supported the growth of coli and S. aureus as well as the colony characteristics and the growth duration of the two bacteria on the experimental and control media. The results concluded that the agar with janitor fish peptone, based on physical characteristic, had better solidifying efficacy than the MSA. The Janitor Fish Agar was able to support the growth of S. aureus and inhibited E. coli. The colony characteristics such as shape, size, color and transparency of the two bacteria were the same with the two culture media, respectively.",,"Keywords: Pterygoplichthys disjunctivus (janitor fish), Peptone, Mannitol Salt Agar, Enzymatic Hydrolysis, E. coli, S. COLLEGE OF ALLIED MEDICAL SCIENCES",,
data_541.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,IN VIVO ANTIDEPRESSANT ACTIVITY OF BAY LEAF (Laurus nobilis) CRUDE EXTRACT ON ALBINO MICE (Mus musculus),,,,Bachelor of Science in Pharmacy,"ALEGRE, KAREN CIELO F. PADUA, MARY WINCEL O. PADUA, MEARL ARREN E. May 2018",COLLEGE OF ALLIED MEDICAL SCIENCES,,,,,,,,
data_542.jpg,,,,,,,,,,"Wincel O.  Padua’, Mearl Arren Padua’, and Ms.",Abstract,"Bay (Laurus nobilis) was used in the traditional Iranian medicine as a treatment for epilepsy and Parkinsonism. These diseases mainly act on the central nervous system and were reported to be related to the deficiency of monoamines in the brain. This leads to the researcher’s conclusion that Bay’s mechanism of action is related to the elevation of monoamines in the brain and therefore can be a potential cure for depression in which people affected with it are lacking monoamines in the brain. Therefore, the researchers were conducted this study to assess the effect of Bay (Laurus nobilis) leaf crude extract as an antidepressant at doses 100 mg/kg, 200 mg/kg, and 400 mg/kg in comparison to Fluoxetine (Prozac) as positive and negative control using forced swim test (FST). Results of the experiment showed that all doses had no significant difference with the positive control where only the 200 mg dose showed significant difference with the negative control. Results indicate that Bay leaf (L. nobilis) has antidepressant activity at dose 200 mg/kg.",College of Allied Medical Sciences,"Keywords: Bay, Laurus nobilis, Depression, Antidepressant, Fluoxetine, Forced Swim Test",,
data_543.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,In Partial Fulfillment of the Requirements of the Degree Bachelor of Science in Radiologic Technology,"Dela Cruz, Jasmine","Marie R.  Doctor, Winona",,,"Marie M.  Masipag, YasminAliah M. May 2022",COLLEGE OF ALLIED MEDICAL SCIENCES,,,,,,,,
data_544.jpg,,,,,,,,,,"Darla L.  Espinosa, RRT Research Adviser",ABSTRACT,Ms. Andrea,College of Allied Medical Sciences,,,
data_545.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,Anti-Inflammatory Activity of Hylocereus Costaricensis (Dragon Fruit) Methanolic Fruit Extract Against Carrageenan-Induced Paw Edema on Male Sprague Dawley Rats,Mikaela,John F.  Virata,,Bachelor of Science in Pharmacy,July 2023,COLLEGE OF ALLIED MEDICAL SCIENCES,,,,,,,,
data_546.jpg,,,,,,,,,,Ysabel C.  Calingasan and Cherrie Mae Panganiban ° Proponents and Research Adviser 6,,"Inflammatory condition is universally identified as one of the most important causes of comorbidity across the population. Considering doubts about the side effects of repeated use of synthetic chemicals, there is growing interest in the medicinal uses of plant-based natural products. This study aimed to investigate the anti-inflammatory effects of Hylocereus Costaricensis (dragon fruit) methanolic fruit extract on carrageenan-induced paw edema in male Sprague Dawley rats. The study utilized macerated fruit flesh with 80% methanol to extract the bioactive compounds present in the fruit. The subjects were divided into five groups: positive control, negative control, and three experimental groups, each containing five rats. Paw edema was induced by injecting Carrageenan into the rats’ hind paws, and the treatment groups were assessed for changes in paw thickness and erythrocyte sedimentation rate (ESR) values over time. Statistical analysis, including one-way analysis of variance (ANOVA) and Tukey's post-hoc test, was performed to compare the effects of each group. The results indicated that while paw thickness did not show significant differences among the treatment groups compared to the positive control, the higher dose of 750 mg/kg of Dragon fruit extract demonstrated sustained reductions in ESR levels. This suggests that Dragon fruit extract may have potential anti-inflammatory properties and could effectively reduce ESR levels in paw edema.",College of Allied Medical Sciences,"Keywords: carrageenan-induced paw edema, Diclofenac potassium, dragon fruit, ESR, Hylocereus costaricensis, inflammation, paw thickness",,
data_547.jpg,Lyceum of the Philippines University Cavite,The Level of Awareness of Grade 12 Students on Radiologic Technology of the,Rhyk,Andrei B.  Paje,,Bachelor of Science in Radiologic Technology,June 2022,COLLEGE OF ALLIED MEDICAL SCIENCES,,,,,,,,
data_548.jpg,,,,,,,,,,,ABSTRACT,program compared to the male respondents (M = 2.06; M = 2.45).,College of Allied Medical Sciences,"Keywords: Level, Awareness, Radiologic Technology, Grade 12 Students",,
data_549.jpg,,CORRELATION OF POLYCYSTIC OVARY SYNDROME WITH TYPE 2 DIABETES MELLITUS: A SYSTEMATIC REVIEW,,,,Bachelor of Science in Medical Technology,"Gatdula, Rhaiza B.  Vergara, Naenette Sheane Marie D. July 2021",COLLEGE OF ALLIED MEDICAL SCIENCES,,,,,,,,
data_55.jpg,,"RAPID VISUAL SCREENING ON POTENTIAL SEISMIC HAZARD OF PUBLIC BUILDINGS IN AMADEO, CAVITE",of the Requirements for the Degree Bachelor of Science in Civil Engineering,"IRIS D. DELAVIN, GREJEAN MAE","A Thesis Submitted to the Faculty of the College of Engineering, Computer Studies and Architecture Lyceum of the Philippines University - Cavite",In Partial Fulfillment,"MENDIOLA, MA. ANGELA Q. SIMPLINA, KATHLYN JOYCE A. DECEMBER 2019","COLLEGE OF ENGINEERING, COMPUTER STUDIES AND ARCHITECTURE",,,,,,,,
data_550.jpg,,,,,,,,,,Marie D.  Vergara’ and Dr.,Abstract,performed via PubMed databases published from 2011-2020. included to be able to extract the study from the database. Several limitations of the,College of Allied Medical Sciences,,,
data_551.jpg,,,,,,,,,,,,women. SHBG levels may have been lower in PCOS women than those without PCOS.,College of Allied Medical Sciences,"Keywords: Polycystic Ovary Syndrome, PCOS, Type 2 diabetes mellitus, Metabolic syndrome, MetS",,
data_552.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,Correlation of Hemoglobin Level and Bleeding Tendency Among Spontaneous Vaginal Delivery Patients from Kawit Kalayaan Hospital,,"Ada, Joshua D.  Batua, Mohanisah D.  De Vera, Rhone",,Bachelor of Science in Medical Technology,"Krishna N.  Payoc, Jenie Mae P. July 2021",COLLEGE OF ALLIED MEDICAL SCIENCES,,,,,,,,
data_553.jpg,,,,,,,,,,"Mae P.  and Romy Castor RMT, Proponents and Research",Abstract,"Mortality rate due to spontaneous bleeding during birth delivery is still a pressing challenge both on part of medical practitioners and patients up to this day. Compliance to pre-natal checkup is the best strategy to prevent the occurrence of this, such that some causes of death associated with bleeding are preventable. The purpose of this study is to correlate the hemoglobin level and bleeding tendency among normal spontaneous vaginal delivery patients from Kawit, Kalayaan Hospital. Descriptive research method was used in the research paper to describe the correlations of the age, gravida, and history of fetal deaths of the participants with their hemoglobin level. Chi square of significant correlation revealed that age and gravidity of the pregnant patients have correlation with their hemoglobin level but not with the history of fetal death. It is also established that hemoglobin level of 90.2 g/L is critical for the patient’s tendency to bleed during the spontaneous vaginal delivery.",College of Allied Medical Sciences,"Keywords: Hemoglobin, Bleeding tendency and Normal spontaneous vaginal delivery",,
data_554.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY - CAVITE,"ASSESSMENT ON THE AWARENESS AND EFFECTIVENESS OF THE PHARMACY DOTS INITIATIVE PROGRAM IN COMMUNITY PHARMACIES IN BACOOR, CAVITE",Of the Requirements for the Degree Bachelor of Science in Pharmacy,,,In Partial Fulfillment,"BARRERA, HERMINIA G. LOPEZ, CHRISTINE JOY C. June 2021",COLLEGE OF ALLIED MEDICAL SCIENCES,,,,,,,,
data_555.jpg,,,,,,,,,,"Joy C.  Lopez? and Kristeen Joy Mercado, RPh? Researchers 1,2 and Research Adviser 3",ABSTRACT,"The main objective of the study is to assess the status of awareness and effectiveness of community pharmacies in the implementation of the pharmacy dots initiative program. Data were collected from 55 respondents in selected locations of community pharmacies in Bacoor, Cavite. Survey questionnaire with a Likert-scale format, statistical results and interpretation was used to determine the awareness and effectiveness of the respondents in the participation of Pharmacy DOTS Initiative Program. Results showed that majority of the community pharmacists participated in the study in Bacoor, Cavite are aware and effective in the existence of this national health program. There is a significant relationship and high correlation between the awareness and effectiveness of the Pharmacy DOTS Initiative Program in their area. Statistical data of significant difference were taken using T-test set at 0.05 level of significance.",College of Allied Medical Sciences,"Keywords: Pharmacy DOTS Initiative Program, Community Pharmacy, Effectiveness, Awareness",,
data_556.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,"PERCEPTION AND UNDERSTANDING OF HEALTH SUPPLEMENTS AS IMMUNE BOOSTER AMID COVID-19 PANDEMIC AMONG SELECTED RESIDENTS OF BARANGAY BUCANDALA V, IMUS, CAVITE","Ambon, Hazel","Joyce S.  Ambrocio, Aliza",,Bachelor of Science in Pharmacy,"May E.  Cahilig, Carlamae G. June 2021",COLLEGE OF ALLIED MEDICAL SCIENCES \,,,,,,,,
data_557.jpg,,,,,,,,,,"Joseph A.  Abao, RPh* Researcher and Research",ABSTRACT \ 4,"This descriptive research aimed to determine the perception and understanding of health supplements as immune booster for COVID-19 to selected residents of Bucandala V, Imus, Cavite. A self-made instrument was content validated, and a pilot testing was done with Cronbach’s Alpha reliability score of 0.8 to make the instrument valid and reliable. The statistical tools applied were frequency count, mean and percentage. The findings revealed that most participants are female with 36 years of age, college graduates, and who are housekeepers or parents that are allowed to go outside to purchase the needs of the family. Their income ranges from P20K. Findings revealed that most of the respondents consume tablets as their health or dietary supplements. Each morning, they are taking 1- 2 supplements such as Vitamins and Minerals with a dosage of 500mg to boost their immune system to fight COVID-19. Based on the results, the respondents’ perception of the health supplements was influenced by the product knowledge, advertisements, and the availability of such health supplements. Results showed that the residents of Barangay Bucandala V, Imus, Cavite are well versed, and they really know what they are taking to boost their immune system to fight COVID-19. Likewise, results revealed that the residents of Barangay Bucandala V, Imus, Cavite understood of what health supplements they need to take to make them ready against this COVID-19.",College of Allied Medical Sciences,"Keywords: Immune Booster, Health Supplements, COVID-19, Perception, Understanding",,
data_558.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,ANTIBACTERIAL ACTIVTY OF Eichhornia crassipes (WATER HYACINTH) LEAVES EXTRACT AGAINST Staphylococcus aureus AND Klebsiella pneumoniae,,,,Bachelor of Science in Medical Technology,"BORJA, MARIA LOURDES P. LEONCIO, SAIMOUN SHANNE G. NERI, CENON CARLO A. NUESTRO, DANIELLE LOUIS C. TAN, JANINE B. January 2018",COLLEGE OF ALLIED MEDICAL SCIENCES,,,,,,,,
data_559.jpg,,,,,,,,,,"Nuestro‘, Janine B.  Ms.",Abstract,"This study determined the antibacterial activity of Eichhornia crassipes (Water hyacinth) leaves extract against Staphylococcus aureus and Klebsiella pneumoniae. E. crassipes was used due to its pharmaceutical properties that can inhibit the growth of some bacteria. In this study, leaves extract of E. crassipes was used against the gram-positive bacterium S. aureus due to its ability to cause skin infections and against gram-negative bacterium Klebsiella pneumoniae due to its ability to cause serious hospital-acquired infection, specifically pneumonia, blood stream infections, and many others. The E.  crassipes antibacterial testing was conducted in the Medical Technology Simulation Laboratory at Lyceum of the Philippines University, General Trias City, Cavite. The extraction of the E. crassipes leaves in methanolic and ethanolic extract was conducted by the Department of Science and Technology (DOST) Industrial Technology Development Institute located in Santos. Avenue, Bicutan, Taguig City. The antimicrobial activity test of E. crassipes was performed using Agar disc diffusion method against the two opportunistic bacteria mentioned above. The extract showed varying result between aureus and K. pneumoniae. In the inoculated plate of S. aureus, methanolic extract evidenced better activity with 17mm zone of inhibition highest compared to the ethanolic extract which obtained highest at only 11mm. While in pneumoniae, the leaves extract, both methanolic and ethanolic showed no significant zone of inhibition with the highest of only 8mm and 9mm respectively.",College of Allied Medical Sciences,"Keywords: Antibacterial activity, Eichhornia crassipes (Water hyacinth), Methanol, Ethanol, Leaves extract, Staphylococcus aureus and Klebsiella pneumoniae",,
data_56.jpg,,,,,,,,,,"Genson P.  Mendoza, and Research Adviser’",ABSTRACT,,"COLLEGE OF ENGINEERING, COMPUTER STUDIES AND ARCHITECTURE","Keywords: LPU Cavite, ALS, Website","The study entitled Development of a Website for Lyceum of The Philippines University Cavite Alternative Learning System Implementation with SMS Notification is specifically designed to help LPU Cavite ALS students in pursuing their study. The project is a web based system which provides ALS students opportunity to pursue their study even if they are at home through an online educational platform — a website. To guarantee the objectives of the developed system, the proponents mainly used the functionality and integration test. Through these tests, the progress of the proposed system was monitored and the functions were checked. The proponents also used the input process output (IPO) framework to identify the previous system problems and to create new process that can help solve the existing problems. This developed system was evaluated by students, users and IT experts to find out what is still lacking to the website and that can be considered for of improvement. The students and users are took part in testing the user friendliness of the system while the IT Experts tested the securities and the functionalities of the system. The result of the evaluation shows that the developed system is highly acceptable and it is ready to be used by the ALS students of LPU Cavite.",
data_560.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,Primary Hyperacidity Inhibitory Activity of Formulated Emulsion from Cucurbita maxima (kalabasa) Seed Extract through Simulated Stomach Model,Jake,Lyndell B.  Rivera,,Bachelor of Science in Pharmacy,June 2019,COLLEGE OF ALLIED MEDICAL SCIENCES,,,,,,,,
data_561.jpg,,,,,,,,,,Joy P.  Researchers and Research Adviser *,ABSTRACT,"Hyperacidity was said to be the too much secretion of gastric acid containing hydrochloric acid thus causing an irritating burning sensation in the upper gastrointestinal tract. Hyperacidity can be categorized into two; Primary and Secondary hyperacidity. Aluminum hydroxide and Magnesium hydroxide are the most contents of drugs that are available in the market for treating this kind of condition. In relation to this, Cucurbita maxima (kalabasa) seeds have been a potential source of magnesium, manganese, phosphorous, potassium and other elements that are potential for an anti-hyperacidity effect supported by literatures. Meanwhile, simulated stomach model using peristaltic pump was used to determine the anti-hyperacidity effect of Cucurbita maxima and Gaviscon as the standard drug. Cucurbita maxima oil was extracted and were used to formulate emulsion. 10%, 15% and 20% concentrations of both formulated emulsion and Gaviscon were subjected in 2, 1.5 and 1.2pH artificial gastric juice using simulated stomach model. Initial neutralizing effect of both preparations was determined. Formulated emulsion showed weak to intermediate anti-hyperacidity effect while Gaviscon showed an intermediate to strong anti-hyperacidity effect. Peak and duration of action of two preparations were also determined. The results showed that 10%, 15% and 20% concentrations of formulated emulsion have no significant anti-hyperacidity effect within them in 2, 1.5 and 1.2 pH artificial gastric juice. On the other hand, the formulated emulsion with 2 and 1.2 pH has significant difference compared to Gaviscon but has no significant difference in 1.5pH artificial gastric juice.",College of Allied Medical Sciences,"Keywords: Hyperacidity, anti-hyperacidity effect, Cucurbita maxima, Gaviscon, simulated stomach model, artificial gastric juice",,
data_562.jpg,,THE ANTIBACTERIAL ACTIVITY OF AQUEOUS EXTRACT OF Cymbopogon citratus (LEMONGRASS) AGAINST Escherichia coli AND Staphylococcus aureus,,Carla Rica C. Grace S.  Sagana,,Bachelor of Science in Medical Technology,November 2017,COLLEGE OF ALLIED MEDICAL SCIENCES,,,,,,,,
data_563.jpg,,,,,,,,,,Rica C.  Grace S.  Ms.,Abstract,"The purpose of this research was to determine the effectiveness of antibacterial property of the aqueous extract of lemon grass (Cymbopogon citratus) against Escherichia coli. The researchers used 0.5% McFarland Turbidity standard for comparing the turbidity of the prepared bacterial suspension for an accurate and reliable result of the experiment. By disc diffusion method, the zone of inhibition in Mueller-Hinton Agar (MHA) was measured using calibrated vernier caliper. Ciprofloxacin was used as the positive control whereas; sterile water for injection was used as the negative control. MHA was incubated for 24 hours at 37 Degrees Celsius. Result showed that the Aqueous obtained an average zone of inhibition of against Staphylococcus aureus and obtained an average zone of inhibition of 22mm against Eschericha coli. The researchers therefore conclude that the Aqueous Lemon grass extract was effective in inhibiting the growth of Escherichia coli and Staphylococcus aureus bacteria. The researchers recommend the use of ethanol as the solvent of choice due to its capability to produce pure extract of the plant. Also the researchers recommend the use of MIC and MBC for determination of the effectiveness of the extracts against the specified bacteria. Lemongrass extract",,"Keywords: Escherichia coli, Staphylococcus aureus, McFarland Tubidity standard, Mueller-Hinton, Disc Diffusion Method. COLLEGE OF ALLIED MEDICAL SCIENCES",,
data_564.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,The Betacyanin of Alcoholic Hylocereus polyrhizus (Red Dragon Fruit) Flesh Extract as an Alternative Counterstain for Semen Smear,"Fojas, Shanthel",,,Bachelor of Science in Medical Technology,"Ira T.  Hubahib, Sunshine T.  Jaravata, Kaycee O.  Mojica, Chellesa Angela R. November 2017",COLLEGE OF ALLIED MEDICAL SCIENCES,,,,,,,,
data_565.jpg,,,,,,,,,,Ann V.  Recto 5 Proponents and Research adviser,Abstract,"Red dragon fruit (Hylocereus polyrhizus) belongs to the cactaceae family; it is an essential source of betacyanin which is responsible for its red purple pigment. The interest in this fruit is increasing in many countries, including the Philippines which has a climate ideal for growing different varieties of tropical fruits in general. Several studies showed different uses of H. polyrhizus, but its characteristic of being a good natural stain in semen has not been further studied. The purpose of this study was to determine the betacyanin of alcoholic H. polyrhizus (red dragon fruit) flesh extract as an alternative counter stain for semen smear. This study utilized an experimental comparative design method. Samples were subjected with of 100% methanol in every 100 ml of H. polyrhizus flesh extract and to a series of temperatures: 30°C, 60°C, and 100°C for 5 minutes in the water bath to determine its color stability. This is followed by storing it at low temperature (4°C) without light exposure for 48 hours. The results of this study showed that the pigments were stable at 100°C heat treatment for 5 minutes in water bath and it stained excellently with a rate of 2.48 this signifies that the standard eosin Y-nigrosin and alcoholic H. polyrhizus flesh extract has the same color affinity in staining sperm cells. These initial findings must be further studied in more controlled conditions to determine the stability of Betacyanin. Nevertheless, the result showed that the Betacyanin obtained from the H. polyrhizus flesh extract heated at 100°C is effective as an alternative counterstain for semen smear.",College of Allied Medical Sciences,"Keywords: Hylocereus polyrhizus (red dragon fruit), Betacyanin, Alcoholic extract, Methanol, Eosin Y, Nigrosin, Bioactive component and Seminal smear",,
data_566.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,Group 4 of BSN 302,2024-2025,"Ahron B.  Cortalla, Mithz S.  Magallanes, Pocholo C.  Pajanustan, Gabriella Lorraine BSN 302 - Group 4",,,December 2024,COLLEGE OF NURSING,,,,,,,,
data_567.jpg,,BSN 302 GROUP 2,2024-2024,"Kyle B.  Fauni, Allysa",,,"Ellein S.  Javier, Eizziah Anne B. Roa, Rayel Lafayette M. December 2024",COLLEGE OF NURSING,,,,,,,,
data_568.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,Group — BSN 302,2024 - 2025,"Loraine S.  Delos Reyes, Arjun M.  Miguel, Joros B.  Morales, Carish V.  Parin, Christian",,,"Jadel T.  Saputil, Icee F. December 2024",COLLEGE OF NURSING,,,,,,,,
data_569.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,In Partial Fulfillment of,"Acosta, Angela",A.Y. 2024-2025,,,"Anton T.  Santos, Anne Lorrein D. December 2024",COLLEGE OF NURSING,,,,,,,,
data_57.jpg,,,,,,,,,,Mari M.  Sisante Proponent and Research Advisor,Abstract,waste.,College of Arts and Sciences,"Keywords: Food waste, donation, provisions",,
data_570.jpg,,In Partial Fulfillment of,GROUP 5 of BSN 301,Lou N.  Tabujara,,,DECEMBER 2024,"The Requirements in Related Learning Experience NCM 113: Community Health Nursing Barangay Benardo Pulido, General Mariano Alvarez, Cavite",,,,,,,,
data_571.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,Dave,Gyeongseo Lee,Natsuko B.  Miyoshi,,,June 2022,COLLEGE OF NURSING,,,,,,,,
data_572.jpg,,,,,,,,,,,ABSTRACT,"and experiences. Ultimately, most of participants deemed it to be Flourished",College of Nursing,,,
data_573.jpg,,,,,,,,,,,,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,College of Nursing,"Keywords: COVID-19, Personal Protective Equipment, Face shield, Flourished, Transmission, Droplets, Relevancy to the setting",,
data_574.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,A Study on Adapting to Asynchronous Learning,,"De Belen, Mc Joshua B. Nugas, Thresia",,,"Paclibare, Alexis Angel F. Sayson, Christian Karl F. JUNE 2021",COLLEGE OF NURSING,,,,,,,,
data_575.jpg,,,,,,,,,,,ABSTRACT,enables them to deal with their current situation.,College of Nursing,"Keywords: Coping Mechanism, COVID-19 Pandemic, COPE Inventory",,
data_576.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,"Assessment of the Health Practices of the Carinderia in General Trias, Cavite During the CoViD-19 Pandemic: Basis for An Action Plan",Hazel,Joy C.  Montaiio,,,June 2022,COLLEGE OF NURSING,,,,,,,,
data_577.jpg,,,,,,,,,,,ABSTRACT,cabinet.,College of Nursing,"Keywords: health practices, carinderia, CoViD-19, action plan",,
data_578.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,An Assessment on the COVID-19 Vaccine Attitude and Awareness of Selected Senior High School Students in Lyceum of the Philippines University - Cavite,Kiana,Francheska V.  Mine,,,June 2022,COLLEGE OF NURSING,,,,,,,,
data_579.jpg,,,,,,,,,,,ABSTRACT,done to stop COVID-19.,College of Nursing,"Keywords: COVID-19 vaccine attitude, COVID-19 vaccine awareness",,
